sku_id,date,closing_stock_units,daily_consumption_units,days_of_cover,is_stockout,is_low_stock_alert
SKU-00112,2024-09-23,20140,404,49.9,0,0
SKU-00112,2024-09-24,19767,373,53.0,0,0
SKU-00112,2024-09-25,19416,351,55.3,0,0
SKU-00112,2024-09-26,19041,375,50.8,0,0
SKU-00112,2024-09-27,18636,405,46.0,0,0
SKU-00112,2024-09-28,18228,408,44.7,0,0
SKU-00112,2024-09-29,17845,383,46.6,0,0
SKU-00112,2024-09-30,17481,364,48.0,0,0
SKU-00112,2024-10-01,16719,762,21.9,0,0
SKU-00112,2024-10-02,15989,730,21.9,0,0
SKU-00112,2024-10-03,15169,820,18.5,0,0
SKU-00112,2024-10-04,14388,781,18.4,0,0
SKU-00112,2024-10-05,13683,705,19.4,0,0
SKU-00112,2024-10-06,12840,843,15.2,0,0
SKU-00112,2024-10-07,30444,830,36.7,0,0
SKU-00112,2024-10-08,29698,746,39.8,0,0
SKU-00112,2024-10-09,28900,798,36.2,0,0
SKU-00112,2024-10-10,28099,801,35.1,0,0
SKU-00112,2024-10-11,27320,779,35.1,0,0
SKU-00112,2024-10-12,26620,700,38.0,0,0
SKU-00112,2024-10-13,25795,825,31.3,0,0
SKU-00112,2024-10-14,24997,798,31.3,0,0
SKU-00112,2024-10-15,24208,789,30.7,0,0
SKU-00112,2024-10-16,23485,723,32.5,0,0
SKU-00112,2024-10-17,22771,714,31.9,0,0
SKU-00112,2024-10-18,21971,800,27.5,0,0
SKU-00112,2024-10-19,21204,767,27.6,0,0
SKU-00112,2024-10-20,20476,728,28.1,0,0
SKU-00112,2024-10-21,19662,814,24.2,0,0
SKU-00112,2024-10-22,18835,827,22.8,0,0
SKU-00112,2024-10-23,18014,821,21.9,0,0
SKU-00112,2024-10-24,17289,725,23.8,0,0
SKU-00112,2024-10-25,16458,831,19.8,0,0
SKU-00112,2024-10-26,15633,825,18.9,0,0
SKU-00112,2024-10-27,14908,725,20.6,0,0
SKU-00112,2024-10-28,14086,822,17.1,0,0
SKU-00112,2024-10-29,13316,770,17.3,0,0
SKU-00112,2024-10-30,12599,717,17.6,0,0
SKU-00112,2024-10-31,27253,713,38.2,0,0
SKU-00112,2024-11-01,26473,780,33.9,0,0
SKU-00112,2024-11-02,25649,824,31.1,0,0
SKU-00112,2024-11-03,24854,795,31.3,0,0
SKU-00112,2024-11-04,24124,730,33.0,0,0
SKU-00112,2024-11-05,23414,710,33.0,0,0
SKU-00112,2024-11-06,22701,713,31.8,0,0
SKU-00112,2024-11-07,21920,781,28.1,0,0
SKU-00112,2024-11-08,21081,839,25.1,0,0
SKU-00112,2024-11-09,20314,767,26.5,0,0
SKU-00112,2024-11-10,19565,749,26.1,0,0
SKU-00112,2024-11-11,18867,698,27.0,0,0
SKU-00112,2024-11-12,18053,814,22.2,0,0
SKU-00112,2024-11-13,17314,739,23.4,0,0
SKU-00112,2024-11-14,16470,844,19.5,0,0
SKU-00112,2024-11-15,15653,817,19.2,0,0
SKU-00112,2024-11-16,14812,841,17.6,0,0
SKU-00112,2024-11-17,14105,707,20.0,0,0
SKU-00112,2024-11-18,13284,821,16.2,0,0
SKU-00112,2024-11-19,12560,724,17.3,0,0
SKU-00112,2024-11-20,34693,747,46.4,0,0
SKU-00112,2024-11-21,33883,810,41.8,0,0
SKU-00112,2024-11-22,33180,703,47.2,0,0
SKU-00112,2024-11-23,32348,832,38.9,0,0
SKU-00112,2024-11-24,31607,741,42.7,0,0
SKU-00112,2024-11-25,30826,781,39.5,0,0
SKU-00112,2024-11-26,30010,816,36.8,0,0
SKU-00112,2024-11-27,29206,804,36.3,0,0
SKU-00112,2024-11-28,28412,794,35.8,0,0
SKU-00112,2024-11-29,27576,836,33.0,0,0
SKU-00112,2024-11-30,26774,802,33.4,0,0
SKU-00112,2024-12-01,26426,348,75.9,0,0
SKU-00112,2024-12-02,26006,420,61.9,0,0
SKU-00112,2024-12-03,25681,325,79.0,0,0
SKU-00112,2024-12-04,25287,394,64.2,0,0
SKU-00112,2024-12-05,24881,406,61.3,0,0
SKU-00112,2024-12-06,24526,355,69.1,0,0
SKU-00112,2024-12-07,24148,378,63.9,0,0
SKU-00112,2024-12-08,23757,391,60.8,0,0
SKU-00112,2024-12-09,23427,330,71.0,0,0
SKU-00112,2024-12-10,23057,370,62.3,0,0
SKU-00112,2024-12-11,22681,376,60.3,0,0
SKU-00112,2024-12-12,22333,348,64.2,0,0
SKU-00112,2024-12-13,22011,322,68.4,0,0
SKU-00112,2024-12-14,21605,406,53.2,0,0
SKU-00112,2024-12-15,21247,358,59.3,0,0
SKU-00112,2024-12-16,20848,399,52.3,0,0
SKU-00112,2024-12-17,20484,364,56.3,0,0
SKU-00112,2024-12-18,20118,366,55.0,0,0
SKU-00112,2024-12-19,19786,332,59.6,0,0
SKU-00112,2024-12-20,19383,403,48.1,0,0
SKU-00112,2024-12-21,19009,374,50.8,0,0
SKU-00112,2024-12-22,18640,369,50.5,0,0
SKU-00112,2024-12-23,18227,413,44.1,0,0
SKU-00112,2024-12-24,17816,411,43.3,0,0
SKU-00112,2024-12-25,17502,314,55.7,0,0
SKU-00112,2024-12-26,17144,358,47.9,0,0
SKU-00112,2024-12-27,16821,323,52.1,0,0
SKU-00112,2024-12-28,16472,349,47.2,0,0
SKU-00112,2024-12-29,16080,392,41.0,0,0
SKU-00112,2024-12-30,15701,379,41.4,0,0
SKU-00112,2024-12-31,15313,388,39.5,0,0
SKU-00451,2023-01-01,11825,310,38.1,0,0
SKU-00451,2023-01-02,11485,340,33.8,0,0
SKU-00451,2023-01-03,11159,326,34.2,0,0
SKU-00451,2023-01-04,10767,392,27.5,0,0
SKU-00451,2023-01-05,10447,320,32.6,0,0
SKU-00451,2023-01-06,10152,295,34.4,0,0
SKU-00451,2023-01-07,9765,387,25.2,0,0
SKU-00451,2023-01-08,9433,332,28.4,0,0
SKU-00451,2023-01-09,9085,348,26.1,0,0
SKU-00451,2023-01-10,8790,295,29.8,0,0
SKU-00451,2023-01-11,8479,311,27.3,0,0
SKU-00451,2023-01-12,8165,314,26.0,0,0
SKU-00451,2023-01-13,7841,324,24.2,0,0
SKU-00451,2023-01-14,7467,374,20.0,0,0
SKU-00451,2023-01-15,7156,311,23.0,0,0
SKU-00451,2023-01-16,6775,381,17.8,0,0
SKU-00451,2023-01-17,6394,381,16.8,0,0
SKU-00451,2023-01-18,6078,316,19.2,0,0
SKU-00451,2023-01-19,5703,375,15.2,0,0
SKU-00451,2023-01-20,5312,391,13.6,0,0
SKU-00451,2023-01-21,5007,305,16.4,0,0
SKU-00451,2023-01-22,4617,390,11.8,0,0
SKU-00451,2023-01-23,9728,322,30.2,0,0
SKU-00451,2023-01-24,9335,393,23.8,0,0
SKU-00451,2023-01-25,8993,342,26.3,0,0
SKU-00451,2023-01-26,8655,338,25.6,0,0
SKU-00451,2023-01-27,8298,357,23.2,0,0
SKU-00451,2023-01-28,7913,385,20.6,0,0
SKU-00451,2023-01-29,7520,393,19.1,0,0
SKU-00451,2023-01-30,7178,342,21.0,0,0
SKU-00451,2023-01-31,6832,346,19.7,0,0
SKU-00451,2023-02-01,6474,358,18.1,0,0
SKU-00451,2023-02-02,6083,391,15.6,0,0
SKU-00451,2023-02-03,5775,308,18.8,0,0
SKU-00451,2023-02-04,5480,295,18.6,0,0
SKU-00451,2023-02-05,5092,388,13.1,0,0
SKU-00451,2023-02-06,4698,394,11.9,0,0
SKU-00451,2023-02-07,9769,295,33.1,0,0
SKU-00451,2023-02-08,9441,328,28.8,0,0
SKU-00451,2023-02-09,9094,347,26.2,0,0
SKU-00451,2023-02-10,8797,297,29.6,0,0
SKU-00451,2023-02-11,8439,358,23.6,0,0
SKU-00451,2023-02-12,8047,392,20.5,0,0
SKU-00451,2023-02-13,7689,358,21.5,0,0
SKU-00451,2023-02-14,7386,303,24.4,0,0
SKU-00451,2023-02-15,7056,330,21.4,0,0
SKU-00451,2023-02-16,6662,394,16.9,0,0
SKU-00451,2023-02-17,6340,322,19.7,0,0
SKU-00451,2023-02-18,6046,294,20.6,0,0
SKU-00451,2023-02-19,5690,356,16.0,0,0
SKU-00451,2023-02-20,5321,369,14.4,0,0
SKU-00451,2023-02-21,4994,327,15.3,0,0
SKU-00451,2023-02-22,4607,387,11.9,0,0
SKU-00451,2023-02-23,8679,351,24.7,0,0
SKU-00451,2023-02-24,8382,297,28.2,0,0
SKU-00451,2023-02-25,8069,313,25.8,0,0
SKU-00451,2023-02-26,7753,316,24.5,0,0
SKU-00451,2023-02-27,7360,393,18.7,0,0
SKU-00451,2023-02-28,7017,343,20.5,0,0
SKU-00451,2023-03-01,6692,325,20.6,0,0
SKU-00451,2023-03-02,6304,388,16.2,0,0
SKU-00451,2023-03-03,5979,325,18.4,0,0
SKU-00451,2023-03-04,5641,338,16.7,0,0
SKU-00451,2023-03-05,5319,322,16.5,0,0
SKU-00451,2023-03-06,4962,357,13.9,0,0
SKU-00451,2023-03-07,4590,372,12.3,0,0
SKU-00451,2023-03-08,9255,356,26.0,0,0
SKU-00451,2023-03-09,8893,362,24.6,0,0
SKU-00451,2023-03-10,8496,397,21.4,0,0
SKU-00451,2023-03-11,8135,361,22.5,0,0
SKU-00451,2023-03-12,7823,312,25.1,0,0
SKU-00451,2023-03-13,7528,295,25.5,0,0
SKU-00451,2023-03-14,7194,334,21.5,0,0
SKU-00451,2023-03-15,6836,358,19.1,0,0
SKU-00451,2023-03-16,6458,378,17.1,0,0
SKU-00451,2023-03-17,6081,377,16.1,0,0
SKU-00451,2023-03-18,5689,392,14.5,0,0
SKU-00451,2023-03-19,5325,364,14.6,0,0
SKU-00451,2023-03-20,5002,323,15.5,0,0
SKU-00451,2023-03-21,4654,348,13.4,0,0
SKU-00451,2023-03-22,9757,296,33.0,0,0
SKU-00451,2023-03-23,9406,351,26.8,0,0
SKU-00451,2023-03-24,9027,379,23.8,0,0
SKU-00451,2023-03-25,8682,345,25.2,0,0
SKU-00451,2023-03-26,8293,389,21.3,0,0
SKU-00451,2023-03-27,7935,358,22.2,0,0
SKU-00451,2023-03-28,7623,312,24.4,0,0
SKU-00451,2023-03-29,7275,348,20.9,0,0
SKU-00451,2023-03-30,6964,311,22.4,0,0
SKU-00451,2023-03-31,6666,298,22.4,0,0
SKU-00451,2023-04-01,6358,308,20.6,0,0
SKU-00451,2023-04-02,6002,356,16.9,0,0
SKU-00451,2023-04-03,5610,392,14.3,0,0
SKU-00451,2023-04-04,5217,393,13.3,0,0
SKU-00451,2023-04-05,4916,301,16.3,0,0
SKU-00451,2023-04-06,4552,364,12.5,0,0
SKU-00451,2023-04-07,11015,372,29.6,0,0
SKU-00451,2023-04-08,10703,312,34.3,0,0
SKU-00451,2023-04-09,10340,363,28.5,0,0
SKU-00451,2023-04-10,9986,354,28.2,0,0
SKU-00451,2023-04-11,9633,353,27.3,0,0
SKU-00451,2023-04-12,9239,394,23.4,0,0
SKU-00451,2023-04-13,8933,306,29.2,0,0
SKU-00451,2023-04-14,8574,359,23.9,0,0
SKU-00451,2023-04-15,8244,330,25.0,0,0
SKU-00451,2023-04-16,7899,345,22.9,0,0
SKU-00451,2023-04-17,7530,369,20.4,0,0
SKU-00451,2023-04-18,7235,295,24.5,0,0
SKU-00451,2023-04-19,6859,376,18.2,0,0
SKU-00451,2023-04-20,6508,351,18.5,0,0
SKU-00451,2023-04-21,6181,327,18.9,0,0
SKU-00451,2023-04-22,5802,379,15.3,0,0
SKU-00451,2023-04-23,5416,386,14.0,0,0
SKU-00451,2023-04-24,5037,379,13.3,0,0
SKU-00451,2023-04-25,4729,308,15.4,0,0
SKU-00451,2023-04-26,8588,386,22.2,0,0
SKU-00451,2023-04-27,8251,337,24.5,0,0
SKU-00451,2023-04-28,7939,312,25.4,0,0
SKU-00451,2023-04-29,7592,347,21.9,0,0
SKU-00451,2023-04-30,7263,329,22.1,0,0
SKU-00451,2023-05-01,6902,361,19.1,0,0
SKU-00451,2023-05-02,6563,339,19.4,0,0
SKU-00451,2023-05-03,6251,312,20.0,0,0
SKU-00451,2023-05-04,5913,338,17.5,0,0
SKU-00451,2023-05-05,5533,380,14.6,0,0
SKU-00451,2023-05-06,5230,303,17.3,0,0
SKU-00451,2023-05-07,4906,324,15.1,0,0
SKU-00451,2023-05-08,4604,302,15.2,0,0
SKU-00451,2023-05-09,10664,336,31.7,0,0
SKU-00451,2023-05-10,10329,335,30.8,0,0
SKU-00451,2023-05-11,9961,368,27.1,0,0
SKU-00451,2023-05-12,9594,367,26.1,0,0
SKU-00451,2023-05-13,9213,381,24.2,0,0
SKU-00451,2023-05-14,8904,309,28.8,0,0
SKU-00451,2023-05-15,8606,298,28.9,0,0
SKU-00451,2023-05-16,8209,397,20.7,0,0
SKU-00451,2023-05-17,7859,350,22.5,0,0
SKU-00451,2023-05-18,7495,364,20.6,0,0
SKU-00451,2023-05-19,7123,372,19.1,0,0
SKU-00451,2023-05-20,6801,322,21.1,0,0
SKU-00451,2023-05-21,6500,301,21.6,0,0
SKU-00451,2023-05-22,6162,338,18.2,0,0
SKU-00451,2023-05-23,5844,318,18.4,0,0
SKU-00451,2023-05-24,5471,373,14.7,0,0
SKU-00451,2023-05-25,5098,373,13.7,0,0
SKU-00451,2023-05-26,4720,378,12.5,0,0
SKU-00451,2023-05-27,8950,305,29.3,0,0
SKU-00451,2023-05-28,8590,360,23.9,0,0
SKU-00451,2023-05-29,8291,299,27.7,0,0
SKU-00451,2023-05-30,7980,311,25.7,0,0
SKU-00451,2023-05-31,7591,389,19.5,0,0
SKU-00451,2023-06-01,7305,286,25.5,0,0
SKU-00451,2023-06-02,7021,284,24.7,0,0
SKU-00451,2023-06-03,6729,292,23.0,0,0
SKU-00451,2023-06-04,6432,297,21.7,0,0
SKU-00451,2023-06-05,6135,297,20.7,0,0
SKU-00451,2023-06-06,5830,305,19.1,0,0
SKU-00451,2023-06-07,5541,289,19.2,0,0
SKU-00451,2023-06-08,5274,267,19.8,0,0
SKU-00451,2023-06-09,4978,296,16.8,0,0
SKU-00451,2023-06-10,4684,294,15.9,0,0
SKU-00451,2023-06-11,9023,272,33.2,0,0
SKU-00451,2023-06-12,8716,307,28.4,0,0
SKU-00451,2023-06-13,8455,261,32.4,0,0
SKU-00451,2023-06-14,8171,284,28.8,0,0
SKU-00451,2023-06-15,7905,266,29.7,0,0
SKU-00451,2023-06-16,7641,264,28.9,0,0
SKU-00451,2023-06-17,7350,291,25.3,0,0
SKU-00451,2023-06-18,7064,286,24.7,0,0
SKU-00451,2023-06-19,6792,272,25.0,0,0
SKU-00451,2023-06-20,6529,263,24.8,0,0
SKU-00451,2023-06-21,6255,274,22.8,0,0
SKU-00451,2023-06-22,5974,281,21.3,0,0
SKU-00451,2023-06-23,5714,260,22.0,0,0
SKU-00451,2023-06-24,5424,290,18.7,0,0
SKU-00451,2023-06-25,5162,262,19.7,0,0
SKU-00451,2023-06-26,4889,273,17.9,0,0
SKU-00451,2023-06-27,4600,289,15.9,0,0
SKU-00451,2023-06-28,8897,274,32.5,0,0
SKU-00451,2023-06-29,8621,276,31.2,0,0
SKU-00451,2023-06-30,8312,309,26.9,0,0
SKU-00451,2023-07-01,8035,277,29.0,0,0
SKU-00451,2023-07-02,7755,280,27.7,0,0
SKU-00451,2023-07-03,7444,311,23.9,0,0
SKU-00451,2023-07-04,7149,295,24.2,0,0
SKU-00451,2023-07-05,6870,279,24.6,0,0
SKU-00451,2023-07-06,6565,305,21.5,0,0
SKU-00451,2023-07-07,6272,293,21.4,0,0
SKU-00451,2023-07-08,5989,283,21.2,0,0
SKU-00451,2023-07-09,5690,299,19.0,0,0
SKU-00451,2023-07-10,5387,303,17.8,0,0
SKU-00451,2023-07-11,5100,287,17.8,0,0
SKU-00451,2023-07-12,4827,273,17.7,0,0
SKU-00451,2023-07-13,4517,310,14.6,0,0
SKU-00451,2023-07-14,9637,260,37.1,0,0
SKU-00451,2023-07-15,9377,260,36.1,0,0
SKU-00451,2023-07-16,9105,272,33.5,0,0
SKU-00451,2023-07-17,8830,275,32.1,0,0
SKU-00451,2023-07-18,8560,270,31.7,0,0
SKU-00451,2023-07-19,8290,270,30.7,0,0
SKU-00451,2023-07-20,7990,300,26.6,0,0
SKU-00451,2023-07-21,7683,307,25.0,0,0
SKU-00451,2023-07-22,7373,310,23.8,0,0
SKU-00451,2023-07-23,7068,305,23.2,0,0
SKU-00451,2023-07-24,6797,271,25.1,0,0
SKU-00451,2023-07-25,6521,276,23.6,0,0
SKU-00451,2023-07-26,6259,262,23.9,0,0
SKU-00451,2023-07-27,5957,302,19.7,0,0
SKU-00451,2023-07-28,5680,277,20.5,0,0
SKU-00451,2023-07-29,5393,287,18.8,0,0
SKU-00451,2023-07-30,5128,265,19.4,0,0
SKU-00451,2023-07-31,4817,311,15.5,0,0
SKU-00451,2023-08-01,4552,265,17.2,0,0
SKU-00451,2023-08-02,10549,289,36.5,0,0
SKU-00451,2023-08-03,10266,283,36.3,0,0
SKU-00451,2023-08-04,9974,292,34.2,0,0
SKU-00451,2023-08-05,9695,279,34.7,0,0
SKU-00451,2023-08-06,9400,295,31.9,0,0
SKU-00451,2023-08-07,9096,304,29.9,0,0
SKU-00451,2023-08-08,8806,290,30.4,0,0
SKU-00451,2023-08-09,8516,290,29.4,0,0
SKU-00451,2023-08-10,8215,301,27.3,0,0
SKU-00451,2023-08-11,7927,288,27.5,0,0
SKU-00451,2023-08-12,7624,303,25.2,0,0
SKU-00451,2023-08-13,7354,270,27.2,0,0
SKU-00451,2023-08-14,7055,299,23.6,0,0
SKU-00451,2023-08-15,6777,278,24.4,0,0
SKU-00451,2023-08-16,6475,302,21.4,0,0
SKU-00451,2023-08-17,6208,267,23.3,0,0
SKU-00451,2023-08-18,5940,268,22.2,0,0
SKU-00451,2023-08-19,5653,287,19.7,0,0
SKU-00451,2023-08-20,5388,265,20.3,0,0
SKU-00451,2023-08-21,5127,261,19.6,0,0
SKU-00451,2023-08-22,4829,298,16.2,0,0
SKU-00451,2023-08-23,4563,266,17.2,0,0
SKU-00451,2023-08-24,9344,309,30.2,0,0
SKU-00451,2023-08-25,9042,302,29.9,0,0
SKU-00451,2023-08-26,8754,288,30.4,0,0
SKU-00451,2023-08-27,8487,267,31.8,0,0
SKU-00451,2023-08-28,8206,281,29.2,0,0
SKU-00451,2023-08-29,7931,275,28.8,0,0
SKU-00451,2023-08-30,7669,262,29.3,0,0
SKU-00451,2023-08-31,7386,283,26.1,0,0
SKU-00451,2023-09-01,7059,327,21.6,0,0
SKU-00451,2023-09-02,6701,358,18.7,0,0
SKU-00451,2023-09-03,6384,317,20.1,0,0
SKU-00451,2023-09-04,6018,366,16.4,0,0
SKU-00451,2023-09-05,5640,378,14.9,0,0
SKU-00451,2023-09-06,5286,354,14.9,0,0
SKU-00451,2023-09-07,4955,331,15.0,0,0
SKU-00451,2023-09-08,4624,331,14.0,0,0
SKU-00451,2023-09-09,11004,311,35.4,0,0
SKU-00451,2023-09-10,10696,308,34.7,0,0
SKU-00451,2023-09-11,10303,393,26.2,0,0
SKU-00451,2023-09-12,9964,339,29.4,0,0
SKU-00451,2023-09-13,9650,314,30.7,0,0
SKU-00451,2023-09-14,9336,314,29.7,0,0
SKU-00451,2023-09-15,8976,360,24.9,0,0
SKU-00451,2023-09-16,8585,391,22.0,0,0
SKU-00451,2023-09-17,8210,375,21.9,0,0
SKU-00451,2023-09-18,7839,371,21.1,0,0
SKU-00451,2023-09-19,7454,385,19.4,0,0
SKU-00451,2023-09-20,7069,385,18.4,0,0
SKU-00451,2023-09-21,6764,305,22.2,0,0
SKU-00451,2023-09-22,6403,361,17.7,0,0
SKU-00451,2023-09-23,6076,327,18.6,0,0
SKU-00451,2023-09-24,5697,379,15.0,0,0
SKU-00451,2023-09-25,5356,341,15.7,0,0
SKU-00451,2023-09-26,5009,347,14.4,0,0
SKU-00451,2023-09-27,4638,371,12.5,0,0
SKU-00451,2023-09-28,9904,374,26.5,0,0
SKU-00451,2023-09-29,9589,315,30.4,0,0
SKU-00451,2023-09-30,9266,323,28.7,0,0
SKU-00451,2023-10-01,8558,708,12.1,0,0
SKU-00451,2023-10-02,7828,730,10.7,0,0
SKU-00451,2023-10-03,7052,776,9.1,0,0
SKU-00451,2023-10-04,6306,746,8.5,0,0
SKU-00451,2023-10-05,5567,739,7.5,0,0
SKU-00451,2023-10-06,4853,714,6.8,0,1
SKU-00451,2023-10-07,11002,747,14.7,0,0
SKU-00451,2023-10-08,10336,666,15.5,0,0
SKU-00451,2023-10-09,9579,757,12.7,0,0
SKU-00451,2023-10-10,8802,777,11.3,0,0
SKU-00451,2023-10-11,8066,736,11.0,0,0
SKU-00451,2023-10-12,7307,759,9.6,0,0
SKU-00451,2023-10-13,6611,696,9.5,0,0
SKU-00451,2023-10-14,5899,712,8.3,0,0
SKU-00451,2023-10-15,5217,682,7.6,0,0
SKU-00451,2023-10-16,10244,741,13.8,0,0
SKU-00451,2023-10-17,9468,776,12.2,0,0
SKU-00451,2023-10-18,8675,793,10.9,0,0
SKU-00451,2023-10-19,7998,677,11.8,0,0
SKU-00451,2023-10-20,7258,740,9.8,0,0
SKU-00451,2023-10-21,6514,744,8.8,0,0
SKU-00451,2023-10-22,5781,733,7.9,0,0
SKU-00451,2023-10-23,5002,779,6.4,0,1
SKU-00451,2023-10-24,9131,741,12.3,0,0
SKU-00451,2023-10-25,8420,711,11.8,0,0
SKU-00451,2023-10-26,7713,707,10.9,0,0
SKU-00451,2023-10-27,7030,683,10.3,0,0
SKU-00451,2023-10-28,6249,781,8.0,0,0
SKU-00451,2023-10-29,5534,715,7.7,0,0
SKU-00451,2023-10-30,4844,690,7.0,0,0
SKU-00451,2023-10-31,9742,713,13.7,0,0
SKU-00451,2023-11-01,9006,736,12.2,0,0
SKU-00451,2023-11-02,8328,678,12.3,0,0
SKU-00451,2023-11-03,7587,741,10.2,0,0
SKU-00451,2023-11-04,6806,781,8.7,0,0
SKU-00451,2023-11-05,6024,782,7.7,0,0
SKU-00451,2023-11-06,5357,667,8.0,0,0
SKU-00451,2023-11-07,4573,784,5.8,0,1
SKU-00451,2023-11-08,10602,704,15.1,0,0
SKU-00451,2023-11-09,9909,693,14.3,0,0
SKU-00451,2023-11-10,9144,765,12.0,0,0
SKU-00451,2023-11-11,8420,724,11.6,0,0
SKU-00451,2023-11-12,7751,669,11.6,0,0
SKU-00451,2023-11-13,7092,659,10.8,0,0
SKU-00451,2023-11-14,6327,765,8.3,0,0
SKU-00451,2023-11-15,5612,715,7.8,0,0
SKU-00451,2023-11-16,4940,672,7.4,0,0
SKU-00451,2023-11-17,11079,724,15.3,0,0
SKU-00451,2023-11-18,10337,742,13.9,0,0
SKU-00451,2023-11-19,9554,783,12.2,0,0
SKU-00451,2023-11-20,8811,743,11.9,0,0
SKU-00451,2023-11-21,8106,705,11.5,0,0
SKU-00451,2023-11-22,7332,774,9.5,0,0
SKU-00451,2023-11-23,6627,705,9.4,0,0
SKU-00451,2023-11-24,5951,676,8.8,0,0
SKU-00451,2023-11-25,5179,772,6.7,0,1
SKU-00451,2023-11-26,10539,763,13.8,0,0
SKU-00451,2023-11-27,9847,692,14.2,0,0
SKU-00451,2023-11-28,9073,774,11.7,0,0
SKU-00451,2023-11-29,8293,780,10.6,0,0
SKU-00451,2023-11-30,7520,773,9.7,0,0
SKU-00451,2023-12-01,7124,396,18.0,0,0
SKU-00451,2023-12-02,6758,366,18.5,0,0
SKU-00451,2023-12-03,6370,388,16.4,0,0
SKU-00451,2023-12-04,6044,326,18.5,0,0
SKU-00451,2023-12-05,5723,321,17.8,0,0
SKU-00451,2023-12-06,5376,347,15.5,0,0
SKU-00451,2023-12-07,5012,364,13.8,0,0
SKU-00451,2023-12-08,4671,341,13.7,0,0
SKU-00451,2023-12-09,8589,321,26.8,0,0
SKU-00451,2023-12-10,8251,338,24.4,0,0
SKU-00451,2023-12-11,7864,387,20.3,0,0
SKU-00451,2023-12-12,7481,383,19.5,0,0
SKU-00451,2023-12-13,7166,315,22.7,0,0
SKU-00451,2023-12-14,6838,328,20.8,0,0
SKU-00451,2023-12-15,6484,354,18.3,0,0
SKU-00451,2023-12-16,6188,296,20.9,0,0
SKU-00451,2023-12-17,5835,353,16.5,0,0
SKU-00451,2023-12-18,5541,294,18.8,0,0
SKU-00451,2023-12-19,5245,296,17.7,0,0
SKU-00451,2023-12-20,4935,310,15.9,0,0
SKU-00451,2023-12-21,4610,325,14.2,0,0
SKU-00451,2023-12-22,10405,354,29.4,0,0
SKU-00451,2023-12-23,10022,383,26.2,0,0
SKU-00451,2023-12-24,9654,368,26.2,0,0
SKU-00451,2023-12-25,9356,298,31.4,0,0
SKU-00451,2023-12-26,8960,396,22.6,0,0
SKU-00451,2023-12-27,8593,367,23.4,0,0
SKU-00451,2023-12-28,8260,333,24.8,0,0
SKU-00451,2023-12-29,7942,318,25.0,0,0
SKU-00451,2023-12-30,7562,380,19.9,0,0
SKU-00451,2023-12-31,7215,347,20.8,0,0
SKU-00451,2024-01-01,6843,372,18.4,0,0
SKU-00451,2024-01-02,6530,313,20.9,0,0
SKU-00451,2024-01-03,6228,302,20.6,0,0
SKU-00451,2024-01-04,5879,349,16.8,0,0
SKU-00451,2024-01-05,5512,367,15.0,0,0
SKU-00451,2024-01-06,5196,316,16.4,0,0
SKU-00451,2024-01-07,4831,365,13.2,0,0
SKU-00451,2024-01-08,10335,331,31.2,0,0
SKU-00451,2024-01-09,9939,396,25.1,0,0
SKU-00451,2024-01-10,9576,363,26.4,0,0
SKU-00451,2024-01-11,9226,350,26.4,0,0
SKU-00451,2024-01-12,8880,346,25.7,0,0
SKU-00451,2024-01-13,8545,335,25.5,0,0
SKU-00451,2024-01-14,8247,298,27.7,0,0
SKU-00451,2024-01-15,7914,333,23.8,0,0
SKU-00451,2024-01-16,7559,355,21.3,0,0
SKU-00451,2024-01-17,7179,380,18.9,0,0
SKU-00451,2024-01-18,6832,347,19.7,0,0
SKU-00451,2024-01-19,6500,332,19.6,0,0
SKU-00451,2024-01-20,6138,362,17.0,0,0
SKU-00451,2024-01-21,5773,365,15.8,0,0
SKU-00451,2024-01-22,5478,295,18.6,0,0
SKU-00451,2024-01-23,5129,349,14.7,0,0
SKU-00451,2024-01-24,4751,378,12.6,0,0
SKU-00451,2024-01-25,9443,337,28.0,0,0
SKU-00451,2024-01-26,9099,344,26.5,0,0
SKU-00451,2024-01-27,8792,307,28.6,0,0
SKU-00451,2024-01-28,8445,347,24.3,0,0
SKU-00451,2024-01-29,8133,312,26.1,0,0
SKU-00451,2024-01-30,7795,338,23.1,0,0
SKU-00451,2024-01-31,7419,376,19.7,0,0
SKU-00451,2024-02-01,7046,373,18.9,0,0
SKU-00451,2024-02-02,6674,372,17.9,0,0
SKU-00451,2024-02-03,6347,327,19.4,0,0
SKU-00451,2024-02-04,6045,302,20.0,0,0
SKU-00451,2024-02-05,5654,391,14.5,0,0
SKU-00451,2024-02-06,5290,364,14.5,0,0
SKU-00451,2024-02-07,4908,382,12.8,0,0
SKU-00451,2024-02-08,4578,330,13.9,0,0
SKU-00451,2024-02-09,10742,357,30.1,0,0
SKU-00451,2024-02-10,10441,301,34.7,0,0
SKU-00451,2024-02-11,10052,389,25.8,0,0
SKU-00451,2024-02-12,9717,335,29.0,0,0
SKU-00451,2024-02-13,9355,362,25.8,0,0
SKU-00451,2024-02-14,8963,392,22.9,0,0
SKU-00451,2024-02-15,8642,321,26.9,0,0
SKU-00451,2024-02-16,8327,315,26.4,0,0
SKU-00451,2024-02-17,8014,313,25.6,0,0
SKU-00451,2024-02-18,7633,381,20.0,0,0
SKU-00451,2024-02-19,7287,346,21.1,0,0
SKU-00451,2024-02-20,6943,344,20.2,0,0
